厂商,icon,模型型号,场景,文档路径,Curl
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-flash,web-search,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-flash/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-flash:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""Who won the euro 2024?\""\n        }\n      ]\n    }\n  ],\n  \""tools\"": [\n    {\n      \""google_search\"": {}\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-deepsearch,file-analysis,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-deepsearch/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-deepsearch:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""application/pdf\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-pro-deepsearch\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-deepsearch,image-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-deepsearch/official-format/image-to-text,"[{""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-deepsearch:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""image/png\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-pro-deepsearch\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-deepsearch,text-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-deepsearch/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-deepsearch:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-pro-deepsearch\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-deepsearch,web-search,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-deepsearch/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-deepsearch:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""Who won the euro 2024?\""\n        }\n      ]\n    }\n  ],\n  \""tools\"": [\n    {\n      \""google_search\"": {}\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-flash-lite,file-analysis,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-flash-lite/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-flash-lite:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""application/pdf\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-flash-lite\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-flash-lite,image-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-flash-lite/official-format/image-to-text,"[{""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-flash-lite:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""image/png\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-flash-lite\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-flash-lite,text-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-flash-lite/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-flash-lite:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-flash-lite\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-flash-lite,web-search,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-flash-lite/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-flash-lite:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""Who won the euro 2024?\""\n        }\n      ]\n    }\n  ],\n  \""tools\"": [\n    {\n      \""google_search\"": {}\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-preview-05-06,file-analysis,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-preview-05-06/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-preview-05-06:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""application/pdf\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-pro-preview-05-06\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-preview-05-06,image-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-preview-05-06/official-format/image-to-text,"[{""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-preview-05-06:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""image/png\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-pro-preview-05-06\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-preview-05-06,text-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-preview-05-06/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-preview-05-06:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-2.5-pro-preview-05-06\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-2.5-pro-preview-05-06,web-search,https://docs.gptproto.com/docs/allapi/Google/gemini-2.5-pro-preview-05-06/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-2.5-pro-preview-05-06:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""Who won the euro 2024?\""\n        }\n      ]\n    }\n  ],\n  \""tools\"": [\n    {\n      \""google_search\"": {}\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingBudget\"": 1000\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-3-pro-preview,file-analysis,https://docs.gptproto.com/docs/allapi/Google/gemini-3-pro-preview/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-3-pro-preview:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""application/pdf\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingLevel\"": \""HIGH\""\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-3-pro-preview\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-3-pro-preview,image-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-3-pro-preview/official-format/image-to-text,"[{""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-3-pro-preview:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""image/png\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingLevel\"": \""HIGH\""\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-3-pro-preview\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-3-pro-preview,text-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-3-pro-preview/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-3-pro-preview:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingLevel\"": \""HIGH\""\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-3-pro-preview\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""who are you?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-3-pro-preview,web-search,https://docs.gptproto.com/docs/allapi/Google/gemini-3-pro-preview/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-3-pro-preview:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""Who won the euro 2024?\""\n        }\n      ]\n    }\n  ],\n  \""tools\"": [\n    {\n      \""google_search\"": {}\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingLevel\"": \""HIGH\""\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-3-pro-preview-11-2025,file-analysis,https://docs.gptproto.com/docs/allapi/Google/gemini-3-pro-preview-11-2025/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-3-pro-preview-11-2025:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""application/pdf\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingLevel\"": \""HIGH\""\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-3-pro-preview-11-2025\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
Google,"https://oss.gptproto.com/ai-draw/AiIcon/Gemini.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gemini-3-pro-preview-11-2025,image-to-text,https://docs.gptproto.com/docs/allapi/Google/gemini-3-pro-preview-11-2025/official-format/image-to-text,"[{""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1beta/models/gemini-3-pro-preview-11-2025:generateContent' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""contents\"": [\n    {\n      \""role\"": \""user\"",\n      \""parts\"": [\n        {\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""file_data\"": {\n            \""mime_type\"": \""image/png\"",\n            \""file_uri\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""generationConfig\"": {\n    \""thinkingConfig\"": {\n      \""includeThoughts\"": true,\n      \""thinkingLevel\"": \""HIGH\""\n    }\n  }\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Image To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gemini-3-pro-preview-11-2025\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is shown in this PNG image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""OpenAI Format""}]"
